,Factor1,Factor2,Factor3
2016-08-17,0.008631560975108513,-0.02059944968307475,-0.002458931666930164
2016-08-18,0.10541586612286516,0.14095218080838687,0.15921700545577855
2016-08-19,0.054863910374930366,0.05438619434093133,0.11874621607970555
2016-08-22,0.06480959757606213,0.10490106848616172,0.08789394702036224
2016-08-23,0.22249057435372763,0.20692287246484237,0.20054497349497188
2016-08-24,-0.04930531651499312,0.015129265676801963,0.05891850973742954
2016-08-25,0.1505066693661853,0.14079719184107128,0.1512341325576577
2016-08-26,0.03511520831895476,0.031036997323073547,0.03600587602308166
2016-08-29,0.14458448902828872,0.15809396949496138,0.14226297186696618
2016-08-30,-0.023708070395888847,0.017537843272605505,0.004159704750541243
2016-08-31,0.11576619456541548,0.15743567468551042,0.17250132643824395
2016-09-01,-0.0053416692374466486,0.023880985728471468,0.0641615371206234
2016-09-02,-0.09209741074234201,-0.02485548617947175,-0.005314784397624443
2016-09-05,0.08173244279180572,0.0834145663434888,0.10356935824548308
2016-09-06,0.06376092006698522,0.07317543288808315,0.039687715078452986
2016-09-07,0.035040466776957525,-0.017750374625251582,-0.0046919009255809805
2016-09-08,0.10570202237851187,0.1213706905985973,0.07411166805623703
2016-09-09,-0.051169331618379846,-0.006498528458117049,0.02426915848099666
2016-09-12,-0.07664735024051764,-0.13437448707051028,-0.14198982012766145
2016-09-13,0.1256995483299273,0.15728387436329067,0.14287347131197922
2016-09-14,-0.0034763689564397252,0.0014439908382640647,0.011887175426515018
2016-09-19,-0.03809868001423612,0.024994671524909542,0.036692895990353545
2016-09-20,0.14018216603460845,0.1802796758585672,0.15523137953203245
2016-09-21,-0.1321682243737785,5.5225243496692015e-05,-0.0068127679259557036
2016-09-22,-0.018811818330124196,0.02474352405917643,0.019041258515407316
2016-09-23,0.002282762169053475,0.08608029746707235,0.10056208868770695
2016-09-26,0.08082377767999543,0.013494099422613573,0.03754364680404327
2016-09-27,-0.016074405272626067,0.05120883532663761,0.018519256302226308
2016-09-28,0.03564616545304959,0.06889182242544728,0.0578252817150979
2016-09-29,0.04177059824872368,0.10507832748740989,0.08956320678388356
2016-09-30,0.13664462658162455,0.09468198598266232,0.09897018893466644
2016-10-10,0.05281904497674509,0.0517797996419816,0.03616944868493391
2016-10-11,0.09752633209801294,0.08696913860367964,0.0656154772153361
2016-10-12,0.028266537931963643,0.03164420699009855,0.015750660411226265
2016-10-13,0.08941061000642285,0.055825887576189455,0.10215057899300715
2016-10-14,0.12474517561677538,0.1204965435004187,0.14661323752090907
2016-10-17,0.04534092340053747,0.0028936131962041625,0.03783408128607594
2016-10-18,0.08796606124137665,0.12218809655465339,0.07675194625057323
2016-10-19,0.1827683138808161,0.12312837705956013,0.14915869047119276
2016-10-20,0.037214079335315765,0.06334990962374723,0.025842458646034055
2016-10-21,0.10615594191476908,0.059596562338464894,0.08710161405785097
2016-10-24,0.09932086948358129,0.1109698167913521,0.12102220320647838
2016-10-25,0.0920665569213097,0.11911779035675234,0.10150595726552042
2016-10-26,-0.03025925934037269,0.03428651144721284,0.040899005390195295
2016-10-27,0.18697348463017413,0.15193503435655528,0.15116488170550943
2016-10-28,-0.048279958742525844,0.01666616355802098,0.01821598063769437
2016-10-31,-0.045184281350775374,0.03560296231963031,0.002890179455344377
2016-11-01,0.0018649047758059721,0.03765593453846351,0.013227922710475161
2016-11-02,0.015255161162501269,0.006081545578032696,0.0037637679445488522
2016-11-03,-0.0510240752563753,-0.04072406328746215,-0.03478625318888373
2016-11-04,0.00537794201446303,0.0229451791524657,0.03164931856743111
2016-11-07,0.08058070110870497,0.09716012568906542,0.08529929134320761
2016-11-08,-0.0516110862952496,0.021296439240087214,0.019667078158143652
2016-11-09,-0.07618798953653105,-0.06677838452143808,-0.07136147136615262
2016-11-10,0.1246733134752471,0.06620750756705374,0.07918523611971996
2016-11-11,0.1494057851100998,0.08767223925224377,0.10666641584671366
2016-11-14,0.18029460751078244,0.17979255926413207,0.19955520644926833
2016-11-15,0.25451986858837045,0.21511845567729646,0.23832015314170285
2016-11-16,0.02646745794256053,0.0017655229337732125,-0.015449908338877293
2016-11-17,0.034281095069191775,0.11056611220082156,0.09595958262866423
2016-11-18,-0.1393309345294893,-0.08619457738794735,-0.10822859922622187
2016-11-21,-0.0007865523995445943,0.02628996722991928,-0.013516196876192627
2016-11-22,0.2408312499627496,0.18168745633314148,0.1948406118940327
2016-11-23,0.029132520854391376,0.01118228228349268,-0.024628199404208687
2016-11-24,0.09065338141044096,0.0704123649019521,0.04001029262211113
2016-11-25,0.11614406158752681,0.06730630765729056,0.07451158135129918
2016-11-28,0.16383035083508615,0.10095277900437317,0.09102384697785534
2016-11-29,0.050825146716374184,0.08695674218545327,0.06257145098776949
2016-11-30,-0.003356694192897562,0.0001832033386799306,0.0054289630135616225
2016-12-01,0.06890204320276352,0.0625683569709663,0.09428707752450444
2016-12-02,0.10213077436548548,0.14844327894881945,0.1470592822179295
2016-12-05,0.0314181394620135,0.10344104927016992,0.10167301334917642
2016-12-06,-0.0764106378368951,0.022745106233892524,0.049399040087491165
2016-12-07,0.004248204087496938,0.041244599941823036,0.03166904596452142
2016-12-08,-0.005662741567136053,-0.005735208484236923,-0.0065242413050826875
2016-12-09,-0.13910364749681442,-0.13019617474348782,-0.1522545096738122
2016-12-12,-0.15529285954152944,-0.11034039402632045,-0.11451395025423271
2016-12-13,-0.1469971142418705,-0.042109223658681395,-0.042025389914665444
2016-12-14,0.13130369556809324,0.026430427711255134,0.06207766616777816
2016-12-15,0.25832325118481747,0.20083988010153422,0.20731029886225524
2016-12-16,-0.14863879485702133,-0.044821343035175785,0.0016279277419607606
2016-12-19,0.22370341735876811,0.2043126310341384,0.18351426763441941
2016-12-20,0.11595444971283031,0.1414912827010809,0.10968066982005828
2016-12-21,0.03714299121846395,0.09442116070342677,0.10784606019474458
2016-12-22,-0.027667992356986814,0.11487062499804002,0.1178366149556966
2016-12-23,0.09029398881013437,0.06968903743341212,0.062149271475162894
2016-12-26,-0.028775405128777815,0.06725829985367351,0.054581796187213046
2016-12-27,0.027733425187520616,0.09673937715573867,0.09863096342391385
2016-12-28,0.03587859746457218,0.11727623172973366,0.1008661641915381
2016-12-29,-0.015696526775292007,0.11320516554510977,0.1084600531044349
2016-12-30,0.09132405065792529,0.0792426023325184,0.07562641379776548
2017-01-03,0.09683687625774949,0.14116286429345354,0.13797079072184124
2017-01-04,-0.06620307191374523,0.05039003433111777,0.005021436347041903
2017-01-05,-0.15728062043703128,-0.012366071144255636,-0.025890193590684993
2017-01-06,-0.16544238127202762,-0.09694537461930422,-0.12234229019866735
2017-01-09,0.12129122612101399,0.15414552719742725,0.1717328796613187
2017-01-10,-0.047230194082203816,0.017102658161240698,-0.011285582427600709
2017-01-11,0.03515376334009488,0.04048463263136329,0.04918156137978485
2017-01-12,-0.11506678632517062,0.024439548974015034,-0.002288490360984805
2017-01-13,-0.2586842758530815,-0.10934929694420095,-0.14103817162470886
2017-01-16,0.2070471668577237,0.08672787292104568,0.15607127739742738
2017-01-17,-0.33362576455255327,-0.13799730449110703,-0.205496896778388
2017-01-18,0.0734733144704194,0.05559523277829109,0.07384568492401204
2017-01-19,0.3146949300512072,0.22581956512571622,0.2581722165125003
2017-01-20,0.16158444762308768,0.13127061725871275,0.13049180346527622
2017-01-23,-0.1385825966444414,-0.0014626720666266362,-0.020805686682989235
2017-01-24,0.18496001296412098,0.15671522999660892,0.13448642436583855
2017-01-25,0.07213293123933784,0.12301679290192583,0.13646844388921806
2017-01-26,0.0015153838361382252,0.03848329312140922,0.04096575501340371
2017-02-03,0.12433266318527546,0.07505919635197345,0.0956820654764805
2017-02-06,-0.08843054655425138,-0.035774567111679825,-0.02645191372064358
2017-02-07,0.0493604728718052,0.04055037260272344,0.01167577093157898
2017-02-08,0.2377057892488726,0.2296300850607527,0.2022216178677752
2017-02-09,-0.024159474101057284,0.044344246250815365,0.023101888758440946
2017-02-10,0.013630328596497949,0.027080544341551247,0.007833544894353325
2017-02-13,-0.12595572202760208,-0.11876002158951501,-0.1042827947820865
2017-02-14,0.05920667390749304,0.08539155923136281,0.08620095200655922
2017-02-15,-0.11170160496233328,-0.08308202814312066,-0.06203768281161794
2017-02-16,0.07049754968228157,0.11748433829775573,0.12377382504797839
2017-02-17,-0.13370179890490497,-0.06958128821520358,-0.07014560619855574
2017-02-20,0.2433010092613805,0.23030044031471225,0.21999111571492597
2017-02-21,0.071149900161336,0.09750715025677112,0.0664078540823187
2017-02-22,0.15932164579305685,0.14545227856059142,0.15272275409774083
2017-02-23,0.16979883919962713,0.18729185433396484,0.18818685968348473
2017-02-24,0.08836650745573332,0.10673998338759512,0.12115108014588595
2017-02-27,-0.04518392690159069,0.0017111404759170426,-0.015808633206066843
2017-02-28,0.13274232996779037,0.1540492716324912,0.13746401131090025
2017-03-01,0.02962467944442303,0.04836704298381166,0.04596458362098719
2017-03-02,0.024029850003822146,0.03666527684844017,0.05795820243353442
2017-03-03,0.010359640505818135,0.03754487852866372,0.0317357520493751
2017-03-06,0.11222383769711732,0.08147411512617302,0.06426460036075404
2017-03-07,0.11567760745981863,0.10761291415686569,0.08825583316406985
2017-03-08,0.015286353018294944,0.016129855992956296,0.006262183677823437
2017-03-09,-0.015389903821752024,0.029091151409822623,0.03878409580522972
2017-03-10,-0.12339308956190306,-0.0475654408430732,-0.04475686431776813
2017-03-13,0.07642711176816618,0.1061636372766382,0.09394432063219596
2017-03-14,-0.036502768108714195,-0.020413240581368758,0.010397813626014902
2017-03-15,-0.09575113672374914,-0.020631257072531033,-0.05675654466907693
2017-03-16,0.21590591232932813,0.1759269028884299,0.17713876868217546
2017-03-17,-0.09931798328356717,-0.08747763887082077,-0.1024943301020072
2017-03-20,-0.061045629894989434,-0.0021554878847383683,0.025711391205597546
2017-03-21,-0.2315416667945363,-0.12233155036567113,-0.10232824277607018
2017-03-22,0.001267207027639699,0.030533684372213234,0.01567447513104048
2017-03-23,0.0028623873334336198,0.0030241864928084936,0.03659155804471811
2017-03-24,0.03593473078237052,0.07379261259732112,0.10723698045888479
2017-03-27,0.15269859794410232,0.16811787529563685,0.1519332072288853
2017-03-28,-0.04518711387534104,-0.0009252844367761899,0.010322509863036592
2017-03-29,-0.11223925190287379,-0.02637798048518352,-0.03100237716343894
2017-03-30,0.006413751698296076,0.12497064030422311,0.11612061553746096
2017-03-31,0.06520998081774691,0.09807716544341091,0.09331454870459524
2017-04-05,0.06013931172695858,0.09084882607505436,0.06051410032166183
2017-04-06,-0.10750584235655315,0.04631063017293587,0.06423465520535397
2017-04-07,-0.38751580315086986,-0.21797643431816455,-0.1730842579480054
2017-04-10,0.04544705747221695,-0.03259476448483556,0.028441861861472125
2017-04-11,0.034347568306562354,0.1328998852133532,0.09095185684825116
2017-04-12,0.011125830469892652,0.013385699734078969,0.01806611878815286
2017-04-13,0.06105759607115294,0.10190009820542596,0.08718469237767337
2017-04-14,-0.17862612271552758,-0.005263953733609142,-0.03498272431385519
2017-04-17,-0.16160814152628244,-0.07306395301510808,-0.0841617079357455
2017-04-18,0.11925411258460093,0.019130544125866907,0.0867963388401398
2017-04-19,-0.19436697209427392,-0.014732191315902733,-0.05105652115329148
2017-04-20,0.025603084387470856,0.12586945848239972,0.09506819138239463
2017-04-21,-0.1429267457326257,-0.0431804939103123,0.00968036356439225
2017-04-24,0.01303756022179407,-0.10405621967687946,-0.06668231232466525
2017-04-25,0.11434314031718765,-0.02922170411561282,0.0071658899725867385
2017-04-26,0.160926984207162,0.027073563111485763,0.020218642276828826
2017-04-27,0.12955670730379054,0.14623338136855915,0.15310962347491044
2017-04-28,-0.06905761345813963,-0.032646058389956115,0.010823217362782984
2017-05-02,0.06100818319436212,0.04135703136038887,0.01056561155823133
2017-05-03,-0.025281049360860754,0.07271762823419972,0.030735633484364363
2017-05-04,-0.037869434469320805,-0.024231534868909072,-0.008514788048956338
2017-05-05,-0.09840701445060654,0.05442480444689022,0.07991185291140446
2017-05-08,0.12978097926189117,0.024366486858445825,0.02078162034026613
2017-05-09,-0.12913669886007,0.0035341100382003275,-0.010389727480545707
2017-05-10,-0.11434437394402107,-0.19196136411913273,-0.15909993029461997
2017-05-11,-0.11475076801230841,-0.14052943295047193,-0.13354277481637217
2017-05-12,-0.03750246296726038,0.04781641725156399,0.06268729764576624
2017-05-15,0.11341158968113456,0.016673368442728716,0.011388633410398136
2017-05-16,0.2197065429223703,0.10491986690565698,0.09073572795292006
2017-05-17,-0.001952792006502119,0.028121997377929333,0.02017389542982186
2017-05-18,-0.0027220836783733533,0.07209057200609381,0.0538979482753039
2017-05-19,-0.13781925481260493,0.037757699244087464,0.08445709104824504
2017-05-22,-0.2043956957666058,-0.011189417756094982,-0.022409001136370846
2017-05-23,0.03245809095274976,-0.0850672422740951,-0.06836644448256994
2017-05-24,-0.08881982416582468,0.07601456425163354,0.08393403775971504
2017-05-25,0.10756540935462497,0.007880280224753611,0.020293309995368713
2017-05-26,-0.061753938092119265,0.004768996342071685,0.02459461483852336
2017-05-31,-0.33942876506644243,-0.09450407875932715,-0.12216587923073695
2017-06-01,0.18234481952328693,0.022460896978041406,0.035190650956416276
2017-06-02,0.23529807089571947,0.2170331705108535,0.19993338760490822
2017-06-05,0.13485939324693927,0.17681644722980694,0.18665339897388142
2017-06-06,0.3013078025475514,0.16313953465450393,0.16735920897346365
2017-06-07,-0.03858066567990433,0.07100479117120458,0.03331454787187965
2017-06-08,0.003589696901609732,0.023122711513606238,0.007782321023579713
2017-06-09,-0.27123205345958473,-0.07852382452765462,-0.13130436189216257
2017-06-12,0.2900235997601312,0.16246313195542764,0.20273068877027184
2017-06-13,0.16529636127830113,0.15994865901381164,0.15039982625502185
2017-06-14,0.3168272546800169,0.21410726565117846,0.22022927400361153
2017-06-15,0.08189582800059167,0.10910203718670912,0.11450806468327006
2017-06-16,0.03302047122381443,0.07651105645154442,0.07608881208765406
2017-06-19,0.046875105386835154,0.07373528402815302,0.047209688969071184
2017-06-20,0.05063075236706132,0.09888427806294252,0.05817756137700031
2017-06-21,0.018266398398201045,0.03768273654061899,0.015381759942172528
2017-06-22,-0.11062320595453107,-0.04262664800075425,-0.03024158163038759
2017-06-23,-0.0015314359659722933,0.06621190068753709,0.07792538985373469
2017-06-26,0.09193650724632445,0.12515770823700273,0.12358535565967253
2017-06-27,-0.12574184361302365,-0.08607322574762925,-0.10616148005090639
2017-06-28,0.03348136153510257,0.07518217972148628,0.07987687577200146
2017-06-29,0.12478524383680589,0.10854581995265064,0.16267978173672315
2017-06-30,0.08425112829468737,0.08566671085677284,0.09600097163261219
2017-07-03,0.058429385671504734,0.060124344519787924,0.07291709042434413
2017-07-04,-0.003914609686186718,0.0033963065853924728,0.0325897719203888
2017-07-05,-0.036197156033440876,-0.04765348575524349,-0.037850579127935366
2017-07-06,-0.0005988063731298813,-0.04969237133860879,-0.047799242309898266
2017-07-07,0.010823918839681602,0.04362212350189573,0.023716476682447987
2017-07-10,0.12983227577164558,0.1618857048417389,0.19598828877331748
2017-07-11,-0.04220361319747607,-0.09984466682065715,-0.14947656830387163
2017-07-12,-0.12417155894278842,-0.03797875739744513,-0.03060617739582868
2017-07-13,0.00819495084903863,0.12912427120132247,0.1411719510702567
2017-07-14,-0.17454635147835412,0.040165326578423775,0.10507077462022789
2017-07-17,-0.1618341128846389,-0.16945828784356504,-0.1605138031606846
2017-07-18,-0.3046005121073944,-0.16246402171393481,-0.10982842025618707
2017-07-19,-0.06175165715585068,0.07590673083103051,0.08511920834257448
2017-07-20,-0.05639682298875692,0.08486136806671264,0.10174669511985844
2017-07-21,0.07090710532155185,0.045921621574507035,0.049312381063893455
2017-07-24,0.1656256199019143,0.14246145907179458,0.12830517284275478
2017-07-25,-0.17975594641083903,-0.11250157383917427,-0.07848561065829654
2017-07-26,0.4940995203991949,0.359341023408695,0.3433619030476556
2017-07-27,-0.19489462441656907,0.04458095653612337,0.03798065439421578
2017-07-28,-0.2448971396247046,-0.11356566443552234,-0.09487327323829695
2017-07-31,0.2317020198384827,0.1457252460511008,0.16898851363615036
2017-08-01,-0.1207301956073583,-0.01238182427729863,-0.02821133822126306
2017-08-02,0.17427888142605993,0.06570585109309127,0.06841665506175419
2017-08-03,0.12489534635752468,0.1737468521898883,0.20258974707519833
2017-08-04,-0.05587737265466575,0.011290548048174134,-0.001253834844072833
2017-08-07,0.07379784901490251,0.04724413300665346,0.07232955875342674
2017-08-08,0.031595082445722976,0.14813815499626426,0.13966508667378186
2017-08-09,-0.009844892569326767,0.03848706630832653,0.06617160006194943
2017-08-10,0.2194295360098067,0.16210812961558407,0.19014990987876526
2017-08-11,0.058439519732449895,0.041174212507865564,0.005943202260782224
2017-08-14,0.14515749483428395,0.11781338908129724,0.0955925189994304
2017-08-15,0.1949752765164135,0.02516840535531551,-0.0020710010746464703
2017-08-16,0.06517591627593843,0.0714397087431285,0.058011275489849294
2017-08-17,0.1694974751783269,0.16766388428391374,0.20122374429737216
2017-08-18,0.10144049854184138,0.07610918300953068,0.02726984452411678
2017-08-21,0.1490915633219364,0.12483766788869621,0.14673452175776366
2017-08-22,0.09595532886831645,0.05219835117259032,0.03727222489498329
2017-08-23,0.11225185168051581,0.10542100708796899,0.08798653618406264
2017-08-24,0.04568224548564779,0.07204670155749536,0.024336014146693657
2017-08-25,-0.05053865956587304,0.018614972611602755,-0.028530273297306785
2017-08-28,0.05019761103292927,0.05410623467778936,0.016728768881738347
2017-08-29,0.09854480716644917,0.14088798295774005,0.1443178908769894
2017-08-30,-0.17170829735914986,-0.12066891869902331,-0.1821104563618011
2017-08-31,-0.019041628979794705,0.09608400094556928,0.05506509972584683
2017-09-01,0.06790889333099356,0.03387585287338825,0.05092535172653157
2017-09-04,0.06814097583497676,0.06945429065008166,0.08240156598297695
2017-09-05,0.020197702838993716,0.013951979821880617,0.009794147403082118
2017-09-06,0.14898857380461772,0.12720574282141991,0.1232376410582331
2017-09-07,0.029770414121027062,0.0008644189474419839,0.005951595364382453
2017-09-08,-0.12738447637811678,-0.022098158414898462,-0.03229897564431194
2017-09-11,0.14432173606007326,0.06923714094173872,0.09588827345123144
2017-09-12,-0.032228986719048336,0.023937020700412856,0.014776698156464504
2017-09-13,0.07915384368588717,0.03755738888847822,0.08741846505069735
2017-09-14,0.1779103257736383,0.08907961880903623,0.12064345455935709
2017-09-15,-0.06183355901014582,0.02665364885114633,-0.00360208620995716
2017-09-18,0.08129669645847602,0.08554809248553111,0.12372874796364058
2017-09-19,-0.0728514824243607,0.04719841508293443,0.013563847238964064
2017-09-20,0.18273424962341733,0.15839312684316595,0.14069899047000314
2017-09-21,-0.034774798326297436,-0.0020390026888013587,0.025889507890937677
2017-09-22,0.1315827765504855,0.18914606749501883,0.20074164046825912
2017-09-25,0.04466652742621673,0.0716128442417223,0.056903926355727885
2017-09-26,-0.055646887680524136,0.02079555027044908,0.02224286850255756
2017-09-27,-0.0376013010951043,0.02164726640958775,0.002259771513908417
2017-09-28,-0.014936889576813012,0.06215117322410904,0.04142783148572606
2017-09-29,0.036139507578629965,0.06586799276157083,0.05980422342453987
2017-10-09,0.12540227836708823,0.11446708890367899,0.11945723752622203
2017-10-10,0.23078940889001892,0.15003897630644886,0.14711769423985083
2017-10-11,-0.054405089480266976,-0.043439861712667456,-0.04595299937108082
2017-10-12,0.1444914652027925,0.13132462691801877,0.09237592155452887
2017-10-13,0.1762654701391943,0.14796367508582156,0.14072645312446702
2017-10-16,0.011206211264217796,-0.020235169319437186,-0.009661993547879217
2017-10-17,-0.03748924357207922,-0.00309511868192918,-0.006480577781640754
2017-10-18,-0.1024870518757036,-0.04092393355234513,-0.05655749019501236
2017-10-19,0.13129054507397772,0.16362394477275718,0.17934538883130602
2017-10-20,0.006071205542945011,0.011259454489754087,0.03399713694531596
2017-10-23,0.08193593192612482,0.13032909547146168,0.09897283746150581
2017-10-24,0.03641267729022016,0.053764303008009585,0.05485024598408967
2017-10-25,0.10911411982327239,0.14787617013716597,0.17211314547998963
2017-10-26,-0.008184821782769528,0.012010094822954334,-0.009719798025906027
2017-10-27,-0.1462086623238858,-0.06609012917125166,-0.06298216885302677
2017-10-30,-0.05626230360157994,-0.12324963147334504,-0.10128432037358416
2017-10-31,-0.02524365677477551,-0.00836342075626286,-0.02313278165531328
2017-11-01,-0.07512152362239702,-0.08107298326034809,-0.09893557668967223
2017-11-02,-0.10329292234887945,-0.04636585885166288,-0.03200350038554906
2017-11-03,-0.03311531257266913,-0.059635264591721304,-0.04605839886401682
2017-11-06,0.03728054942988727,0.09585088903894277,0.06897667526386632
2017-11-07,0.2528872001521643,0.2339108447932589,0.24719972144307548
2017-11-08,-0.017413135947798038,0.06333781251443049,0.03874137489377507
2017-11-09,-0.08973958381962863,-0.011509158726245748,-0.035706700207898116
2017-11-10,-0.18552242135138539,-0.10279889655972976,-0.14116391917071658
2017-11-13,0.048547585520893284,0.05071354630734418,0.06910285450981499
2017-11-14,0.06122673994044805,0.04850083837014521,0.08478609021142872
2017-11-15,-0.05288939510001594,0.05545403009625592,0.055126518977827575
2017-11-16,-0.13587243551410583,0.03277781752497212,0.024277157386786357
2017-11-17,-0.09133233210967666,-0.13266009190293634,-0.13136870046514723
2017-11-20,-0.2441865285423693,-0.07802187848966914,-0.07559211607486375
2017-11-21,0.03802914130584323,0.07269017667730904,0.09631670859004386
2017-11-22,0.010507988314940278,0.13857650021451184,0.13546710640637216
2017-11-23,-0.02147116364103452,0.08359336500733626,0.09395974079659197
2017-11-24,0.08121724124146878,0.1544397899323034,0.12909285430565004
2017-11-27,0.19245818184554475,0.0351052094419753,0.06573388479039205
2017-11-28,-0.11114832813691684,0.08075021546985314,0.06268133435195644
2017-11-29,0.13856350264634323,0.10959916327371357,0.08780283315612006
2017-11-30,0.19896866614204764,0.1738601883454453,0.16906463861710147
2017-12-01,-0.3010686404895484,-0.05919126783962492,-0.07061593304714289
2017-12-04,-0.2855582665474097,-0.13770916727652086,-0.11519030758597316
2017-12-05,0.25262990895678594,0.03812070117028188,0.051900232266459866
2017-12-06,0.06501536144897299,0.09732470115225522,0.08552226373857671
2017-12-07,0.3359195825822407,0.1767262641447621,0.1971852768691963
2017-12-08,0.15176463323886036,0.14063397080652598,0.11894446423876114
2017-12-11,-0.19786150488027265,-0.02818958194915511,-0.04144932986190591
2017-12-12,0.2078880922685358,0.12364319581059612,0.10757433625042155
2017-12-13,0.03848344900115682,0.021474027343297876,0.02771437293397147
2017-12-14,0.10467787061999785,0.12897080220562093,0.14644790771838992
2017-12-15,0.00444094258945804,0.061155539361327,0.05536653757174493
2017-12-18,0.12450569226936803,0.12162994477697317,0.06786359453920376
2017-12-19,-0.18841038241343847,-0.08571531428793201,-0.08979232766132259
2017-12-20,-0.0910281273878017,-0.02682821257207021,-0.050060271064145574
2017-12-21,0.08575005238025371,0.08742060083768541,0.0846685168575575
2017-12-22,-0.12544112878365107,-0.10233281766457472,-0.06921728311206532
2017-12-25,0.25146426010880524,0.09239124427240394,0.1181733498965447
2017-12-26,0.1487930298274648,0.13208969336145793,0.16662097344392524
2017-12-27,0.06833276999802561,0.06938145892085396,0.05815825484702021
2017-12-28,0.20645413057277784,0.188587729847965,0.16863816338456408
2017-12-29,0.03880955623235735,0.0887727651464589,0.08405591791735002
2018-01-02,0.24873097665754246,0.25371659727687007,0.2549240229440542
2018-01-03,-0.001982730503792792,0.03898466922356104,0.009539371372550095
2018-01-04,0.10175474719169184,0.0515952291926327,0.07007747662300555
2018-01-05,-0.1766583186936707,-0.1241422031664887,-0.12016340617589528
2018-01-08,0.07938280921403246,0.10336713181344274,0.08918336834460812
2018-01-09,-0.04397795917033936,-0.03590990836045085,-0.019278518833982947
2018-01-10,0.21083534896112208,0.14222837683764158,0.15015561637590175
2018-01-11,0.015978074307447753,-0.0018517549319400472,0.010197724251879809
2018-01-12,-0.10090423934887695,-0.05225318045227462,-0.03454595345087566
2018-01-15,-0.19075590693883412,-0.17358006124636427,-0.16004311828090723
2018-01-16,0.2183295180882975,0.1957265724980421,0.2223044977708553
2018-01-17,0.03445003884472689,0.0870738215347889,0.10725154124945095
2018-01-18,0.11961389373988776,0.09928828063047639,0.14358367018302046
2018-01-19,0.0924394156314912,0.10994500125408636,0.10200045728303472
2018-01-22,-0.0028625363407714342,0.013763182085395367,-0.005331945615379764
2018-01-23,0.11048010716035729,0.05678376855741594,0.024256042596780415
2018-01-24,0.19996887753026163,0.22915841822673938,0.23113489220634506
2018-01-25,-0.08186441330177316,-0.04762583233586777,-0.028589573136751287
2018-01-26,-0.0636658683917114,-0.054370195168346284,-0.04461716604882883
2018-01-29,0.059169545121480906,0.05676220517429828,0.054054781183130216
2018-01-30,-0.11529790332825589,-0.011373550070432196,0.007700447001102183
2018-01-31,-0.1907655189487305,-0.13316967155326495,-0.1226513993024602
2018-02-01,-0.19257503543735155,-0.07211696753243753,-0.04604041375214466
2018-02-02,-0.1436139164072757,-0.029763505989155187,0.032921918660954376
2018-02-05,-0.20908683353760027,0.0419931449265501,0.08772950847765432
2018-02-06,0.1948759473934105,0.03310554983717574,0.04984273798030617
2018-02-07,0.34547473045452026,0.2825067830479333,0.24967859857138516
2018-02-08,0.03470832655893609,0.16296067760811417,0.16153679500595372
2018-02-09,0.18614108746329838,0.06800867615712268,0.0461645637771824
2018-02-12,0.022214462457466704,0.10956691539014483,0.1760231280358115
2018-02-13,0.06092318938198691,0.1308595935359552,0.11188768917164434
2018-02-14,0.16810249715074227,-0.07104778080717732,-0.044960155879424625
2018-02-22,0.2090296493054053,0.041858998290168,0.01063345469270329
2018-02-23,0.1567156371478807,-0.0020901467803231648,-0.09195928981959804
2018-02-26,0.06343856334643325,0.018133998514809662,-0.06762258173697978
2018-02-27,0.027155425010987673,0.09324473512869653,0.13314208771886896
2018-02-28,0.006048536155036201,0.018238959677637712,-0.040716869611846083
2018-03-01,0.12814496563726396,0.1522907249736553,0.17638140377375985
2018-03-02,-0.1255585842164861,-0.10953970008138961,-0.16273544263118145
2018-03-05,0.2699943174067145,0.19740729855753558,0.20802362897974327
2018-03-06,0.043143404424331504,0.04411887497152136,0.015312808840358719
2018-03-07,0.1569691615829726,0.11164524578892764,0.07981843606235152
2018-03-08,6.235204505045183e-05,0.08804890453137744,0.013805921904252793
2018-03-09,-0.04313695446307471,-0.014305929652247662,-0.034117683430152465
2018-03-12,0.2131132828140001,0.1818565467052099,0.14402749842224605
2018-03-13,0.2003067576699855,0.11894989296891935,0.1184273174737507
2018-03-14,0.020776040792397792,0.05934692205433947,0.12500242884782747
2018-03-15,0.11568579235369367,0.06529787804266865,0.060430477065312835
2018-03-16,-0.04000430134516243,0.010022147034550804,0.06314755539919115
2018-03-19,0.05321264861978698,0.06294313768300781,0.06518866339448813
2018-03-20,0.24742509155964182,0.1419160013046526,0.16919292101476877
2018-03-21,0.04330740454523429,-0.008068776052683732,-0.05180812158551121
2018-03-22,0.10010629850689745,0.033157986532411976,0.03662548464594047
2018-03-23,-0.009771931088066014,-0.06394805866580942,-0.01564164518549892
2018-03-26,0.08432280566238058,-0.0348809770147283,0.024535593410873434
2018-03-27,0.12920503218508644,0.07476638570369974,0.09057512057072689
2018-03-28,0.3871956120220026,0.24326930474972275,0.2526335608375969
2018-03-29,-0.034269469273364876,-0.003811120763022174,0.022665816351857895
2018-03-30,-0.048790990259654755,-0.0415584499647885,-0.05713898717534518
2018-04-02,-0.027369128889110916,0.025296495159139582,0.03420972587299623
2018-04-03,0.1388368724998937,0.10566405781769572,0.1110095726276217
2018-04-04,-0.02171655828481024,0.011397975242016576,-0.03341391701054316
2018-04-09,0.2795220586350235,0.26368011451459067,0.25232241256817456
2018-04-10,0.0611940480377507,0.04273402635173355,0.038910899290738855
2018-04-11,0.05115380060153655,0.04859403012373256,0.07917875918400215
